Index,monetary,emissions,indipendence,PM_emissions
520,84350935.8859,120817373.60537,24766407.0,21098126.82625
521,125579568.49000004,102214204.995,20679933.0,224990.8682
522,125596856.56,101719038.74,20724474.0,1012292.742
523,125249687.925,103596137.072,20518727.0,1060674.575
524,124344972.65,102817095.41,20678641.0,442887.027
525,138089411.45,90208325.3,17878881.0,157524525.75
526,116327517.196,104998669.166,21331062.0,258417.4345
527,124713751.34399997,143659408.0,17772072.0,27410127.788000003
528,95892993.69,114766019.442,23000701.0,839673.917
529,138015391.44,90429688.6,17621518.0,177614056.7
530,126092715.153,101949694.5831,20694233.0,157169.9314
531,125253665.79,134489381.0,18209945.0,21649391.1
532,124010384.0,102868145.367,20693018.0,532448.2660000001
533,126556984.855,102015445.022,20662909.0,145705.3167
534,114154985.256,105717326.296,21507135.0,272868.1766
535,124628726.72000004,102999702.889,20639427.0,520482.801
536,118421234.79,106103872.12,20863063.0,1477187.6020000002
537,126288300.197,102304981.4572,20635543.0,261675.0202
538,125224809.47,101676935.772,20741046.0,1493271.941
539,125065051.51000002,102787058.956,20632188.0,478651.466
540,89174619.50000001,119283520.996,24394472.0,383224.282
541,125612752.604,102155964.033,20686614.0,214722.5804
542,124283502.89699998,102469610.093,20750582.0,294082.0477
543,123940779.48,158451785.0,17129380.0,47845928.0
544,66200761.29230001,148990838.43,29852814.0,1973412.67922
545,125389597.15,102290307.683,20681919.0,234132.4071
546,137099085.2312,88111322.41082,17920365.0,181722295.54019
547,124142679.2,111591087.1,19808002.0,6406288.09
548,125056023.207,102391695.017,20687018.0,279932.4057
549,126301305.794,102498623.321,20603825.0,455474.5596
550,117478215.66,104558159.73,21262820.0,260520.8685
551,124837092.48,148198479.0,17529850.0,31981855.1
552,113642968.14000002,106352438.538,21411130.0,480271.365
553,128813443.32,98014960.68,19534417.0,51970271.11
554,125319114.802,102034120.4791,20771013.0,166521.8748
555,124782712.22,102924093.74,20627088.0,589304.4580000001
556,106433181.57,107431409.72,21826379.0,11740000.466
557,126172150.4,102065165.4545,20671920.0,166831.9289
558,124944052.845,102413397.457,20688647.0,316284.5359
559,124620460.98999998,121924000.2,19023962.0,13198777.8
560,122290218.54000002,143571091.0,17944018.0,27017695.8
561,125734270.571,104202858.36,20426520.0,1543668.887
562,125573452.15,101978870.695,20726731.0,209053.9982
563,125161954.365,102865025.043,20620471.0,502800.686
564,102810444.0,110454283.311,22460226.0,354123.141
565,138552837.512,88261618.156,17903534.0,168196407.736
566,125705784.01299998,102028191.891,20702922.0,193717.4243
567,125230723.539,140576768.0,17891478.0,25537839.5614
568,94994298.57,115073101.776,23232024.0,529447.302
569,125139715.34199998,103273063.7,20558980.0,894644.657
570,125859525.23399998,101970538.9483,20704406.0,178049.14690000002
571,138324090.03000003,98970619.6,17028961.0,189453322.6
572,111560226.68,107222856.821,21535819.0,635769.642
573,126326567.294,102093700.9328,20663097.0,154508.85129999998
574,99166206.821,111971344.428,22824885.0,1420366.0269
575,122602856.79,111954939.6,19891174.0,6325179.600000001
576,83724228.29000002,134550113.2,23643539.0,9028824.978
577,125284910.936,102534472.356,20652263.0,355336.7614
578,125525430.945,102082437.901,20704778.0,214648.43380000003
579,124752712.15,106129256.1,20272939.0,2734262.62
580,117155232.1,104910389.682,21192705.0,402068.277
581,137903607.73,88613796.47,17805080.0,176777929.2
582,103909052.06,109950473.31,22410695.0,259384.7291
583,123230638.225,125827739.0,18832703.0,15761490.0998
584,124072755.67999998,102974702.318,20688454.0,451335.878
585,125349721.24,105878252.99,20264943.0,2723825.33
586,125857311.547,101884956.7857,20728986.0,178682.6747
587,137330911.32,93031756.6,17623988.0,163048219.7
588,95352427.65,114527498.707,23254978.0,494637.832
589,126275249.405,101983317.911,20679833.0,142494.9852
590,124599220.53000002,102444790.913,20710325.0,360104.32
591,124219750.30000004,123249909.0,18951871.0,14045164.4
592,110080337.78,111725594.0,21168569.0,3396064.58
593,126069588.989,102424032.423,20628202.0,328408.9054
594,123327442.27500002,101881938.124,20795339.0,3780978.615
595,124652496.97000004,103317425.28,20586907.0,808982.479
596,119503810.867,103984904.125,21088015.0,259639.15
597,126350438.297,102005274.5473,20672362.0,151895.6299
598,125816871.732,102075141.8738,20688429.0,182696.5352
599,126116906.07000002,148347715.0,17498440.0,30795264.06
600,83077821.95,125307030.144,25577067.0,538915.74
601,125458568.599,101240860.426,20487935.0,9147764.138
602,126126613.213,101844658.8107,20716373.0,154304.8504
603,124355932.09,108455594.63,20065541.0,4370480.24
604,132936856.43,94713476.7,18230924.0,127146273.5
605,126243707.764,102710393.079,20579669.0,574424.942
606,114637385.57,105616356.592,21417866.0,365096.726
607,123541717.09,109393709.1,20040042.0,4761653.59
608,108204678.41,110685646.31,21520375.0,2089694.74
609,138594688.58999997,93924639.82,17342978.0,178874313.92
610,124533191.849,102256945.6937,20806303.0,196957.9492
611,123582578.18,113218537.9,19702636.0,7488268.3
612,91789545.57,116962308.57,23797183.0,541385.001
613,126161080.129,101933781.9064,20693365.0,151398.76080000002
614,125070756.644,102180261.18,20721509.0,275882.375
615,124434661.21000002,105002098.83,20411219.0,1880037.19
616,99502900.9,112467976.916,22637127.0,687828.173
617,126123546.042,102109306.1234,20669460.0,164790.3787
618,128780669.902,96703460.807,19493550.0,60335719.1649
619,125039199.39,106510386.76,20218519.0,3078048.24
620,120828744.40000002,103734122.783,20941398.0,352949.199
621,126532335.115,101153335.951,20443452.0,9193483.883
622,106086557.006,108930913.597,22175536.0,302771.1599
623,127806314.94,138307853.9,16982097.0,103516269.0
624,82664209.75000001,126061296.527,25632662.0,537109.745
625,125086411.44700004,102683162.745,20640364.0,464775.272
626,125764859.36400002,101980278.7285,20708997.0,187468.2403
627,125664416.44,139823990.0,17814619.0,29683694.8
628,124220804.81000002,103197261.706,20628528.0,732939.183
629,126774314.449,102099669.6515,20642562.0,190633.4565
630,136815104.18,88410395.578,17986668.0,171443910.148
631,123820668.6,115303889.4,19530459.0,8834040.200000001
632,101863327.283,127729605.8,20816379.0,12076804.322
633,125718891.09900004,102678861.177,20607979.0,497808.046
634,117218159.03,104643917.04,21299173.0,229706.5121
635,125057353.885,102509298.005,20673432.0,298722.4061
636,98688878.84,112723650.967,22826315.0,437288.865
637,125666084.1,101719493.45,20560478.0,4922750.71
638,125484979.817,102215787.702,20686106.0,220757.8817
639,125675038.193,151589877.0,17407129.0,32415457.955
640,68191834.45,146508156.72,29816775.0,762264.013
641,124464540.92000002,104011687.154,20508585.0,1341362.237
642,125859418.47399998,101957948.9483,20707199.0,178049.14690000002
643,124252366.09,118954799.6,19238730.0,11310717.1
644,123688796.954,105909652.626,20284283.0,4923436.886
645,126476448.49100004,102342937.601,20619073.0,339338.88920000003
646,123780873.10599998,102542213.597,20800025.0,302771.1599
647,124123262.84000002,105649927.33,20360258.0,2295339.09
648,104994074.24,110362026.897,21996761.0,1060924.402
649,126117789.563,102178168.361,20660016.0,191743.3184
650,120548801.266,99257868.354,20244982.0,54313172.941
651,124840193.93600002,102605591.365,20669916.0,372873.918
652,100281552.27,111820455.125,22708161.0,336124.046
653,125871110.00900002,102129319.4609,20676555.0,197904.2322
654,125194554.762,102273629.65,20694443.0,258910.4374
655,124901548.01,154293769.0,17315946.0,36007857.8
656,118139422.49,105184504.462,21031128.0,680038.037
657,124832560.49000002,110050613.3,19903681.0,5517466.0
658,125612363.805,101951275.373,20732582.0,204796.5805
659,137840013.28,96400889.0,17179152.0,188097884.12
660,98106930.85,112859919.237,22973135.0,389990.698
661,126375234.67999998,101887133.9787,20690663.0,134557.76069999998
662,124517022.76999998,101727067.964,20713287.0,2984195.808
663,124201408.96,111231802.2,19837737.0,6133889.12
664,99591244.68,113665005.45,22398662.0,1700587.067
665,125873264.942,102274952.313,20657112.0,240301.3282
666,125953380.28399998,101971626.9819,20698210.0,169418.2685
667,125623484.855,104216555.52,20434051.0,1491681.598
668,122827340.41,103266279.182,20766583.0,483055.513
669,138775948.93,89177751.9,17739274.0,172734965.1
670,107979852.976,108129676.296,22011940.0,272868.1766
671,124474319.24000004,146183683.0,17673858.0,28993125.862
672,98568184.6,170908393.0,18982904.0,44402864.4
673,125285055.26199998,103871686.21,20482254.0,1287334.356
674,115832070.263,105119114.176,21382918.0,268494.0804
675,124717940.63,102811164.813,20653685.0,447736.504
676,110012379.05,107388192.008,21776665.0,341700.377
677,129942144.265,96217316.369,19313701.0,67563611.328
678,125787666.282,102075106.8341,20689996.0,185568.0302
679,125528086.527,142180921.0,17801802.0,26569680.925
680,79863874.52,129491133.236,26586531.0,380487.0990000001
681,125623275.108,102133491.986,20690091.0,203892.3327
682,126097454.509,101832135.9242,20723347.0,156947.293
683,124269003.97,109835733.9,19945603.0,5340554.81
684,123711457.45000002,103066825.918,20695004.0,564422.586
685,126542188.264,102057859.3558,20658788.0,147651.5291
686,111774593.76000002,105759637.964,21606318.0,4048429.508
687,123382382.55,111331027.9,19876754.0,6100228.42
688,91156022.70000002,117961483.65,23626623.0,1022559.551
689,125840958.467,102217300.2834,20668653.0,195704.3521
690,125136466.44,101745757.932,20700966.0,1974699.759
691,124599608.45000002,108629136.4,20043631.0,4439111.87
692,123884647.21900004,102618337.845,20774294.0,281894.47740000003
693,126284544.52019998,102131351.5715,20653439.0,272796.18970000005
694,108337515.64900002,107972177.848,21988757.0,266910.877
695,124914942.9,139107373.0,17794619.0,34840002.2
696,122772152.29,105971516.7,20430395.0,2336655.84
697,137449847.32,94374904.76,17315501.0,188958948.67
698,125858808.35900004,101889251.428,20727036.0,178461.6353
699,124025931.38,112824918.6,19709141.0,7298996.61
700,93142012.7,116139495.952,23405240.0,907723.242
701,125890981.515,102097987.0239,20681157.0,179192.99229999998
702,124681594.42,102455481.629,20702074.0,343427.488
703,124137802.13,117827338.3,19336325.0,10419214.8
704,113303002.239,125088529.0,19766414.0,13057639.5603
705,125882749.251,103150563.982,20543597.0,800840.449
706,124457302.47,101784822.756,20756322.0,2181084.938
707,124292499.02,105427992.15,20369008.0,2202004.83
708,97280257.03,113379735.125,23098763.0,336124.046
709,125858999.079,102070166.388,20686319.0,187983.1753
710,125177894.21,102190119.73,20709656.0,260520.8685
711,126601893.68,153648316.0,16985895.0,55379406.0
712,94570370.77,115191783.113,23305243.0,538902.033
713,134480828.87,91855538.34,18403746.0,125227535.19
714,126229668.633,101855564.4118,20705677.0,145621.0842
715,124545440.64000002,113537411.1,19628939.0,7810950.300000001
716,111207989.2,107303516.301,21565865.0,662056.924
717,126299853.65100002,102068276.01,20666662.0,156375.1269
718,99435177.613,112169299.096,22859124.0,310858.0617
719,123621067.08999996,103375736.473,20680734.0,593681.192
720,69311196.008,143624959.66000003,28598763.0,2487270.2704
721,125413888.13,102289049.246,20679160.0,245039.3634
722,125572491.17000002,101990540.695,20723083.0,209053.9982
723,125134973.92,103693134.023,20515370.0,1093130.279
724,125071147.112,102365934.424,20689212.0,277280.7476
725,130913750.241,95797381.359,19181864.0,73618056.507
726,124699344.863,102214351.891,20793257.0,193717.4243
727,123664607.97000004,112224392.0,19781471.0,6779762.800000001
728,113731361.52,106366190.755,21412900.0,431032.71
729,125520929.016,104176415.7,20435807.0,1549553.85
730,125077277.482,102096155.9877,20774129.0,189689.6653
731,124102258.67000002,109015591.5,19890660.0,10091972.2
732,106531703.95000002,109145106.543,21956917.0,668127.063
733,126242016.03300002,102079619.6518,20667619.0,160131.5842
734,137433337.60999998,88768114.84,17804046.0,179224612.46
735,126021940.02500004,149311221.0,17474128.0,31062890.946
736,94194462.58,115834296.218,23295234.0,622671.964
737,124819675.49,104693076.59,20412218.0,1837512.367
738,125763108.25500004,102041979.2485,20696822.0,187828.8002
739,130802191.84000002,131738646.6,17055822.0,92721750.9
740,123695542.87,102844395.947,20737144.0,411678.587
741,126651889.02400002,101997569.9889,20662599.0,130212.55641
742,110425431.8,107122981.529,21777719.0,337834.172
743,123938550.65,104810623.62,20462429.0,1703785.79
744,121421201.98000002,112765226.1,19908863.0,6846623.66
745,126137287.435,102669433.069,20590156.0,526187.635
746,125717055.09800002,101917430.9747,20733187.0,193062.1777
747,125548508.688,102357829.995,20666095.0,238508.8015
748,90975130.757,117670006.368,23996214.0,444574.586
749,138017435.11,88075896.23,17874787.0,175641563.745
750,125093325.961,102189427.863,20725920.0,237544.2791
751,125390530.15000002,150633937.0,17450470.0,31849960.194
752,102844006.24,111306414.779,22229718.0,873232.049
753,134439211.55,94564138.3,18199851.0,124041914.6
754,116126892.658,105035740.9747,21397617.0,193062.1777
755,123824098.19,105921284.71,20341273.0,2556053.83
756,119014412.968,94121066.4232,19144328.0,195227480.8549
757,126274172.74799998,102011913.5232,20674744.0,156240.92489999998
758,125089238.889,102288155.623,20698582.0,278272.1387
759,124496242.98999998,116741483.2,19392689.0,9813149.6
760,88652040.27700001,119887834.228,24016061.0,1209588.329
761,125775895.47499998,102203994.5085,20673065.0,197503.3802
762,138013488.57,88239580.027,17938742.0,168525422.611
763,124525408.77,109620681.5,19957287.0,5125810.62
764,124716518.14,102690719.208,20674024.0,357903.69700000004
765,125840797.20200002,104417588.27,20396904.0,1740717.37
766,121097450.06699996,103465910.093,20965041.0,294082.0477
767,123922133.12000002,156263518.0,17356772.0,35546087.79
768,92657294.07,122016752.44,22706405.0,4777758.2307
769,125606458.07600002,102520608.7,20638353.0,349501.2536
770,133856134.49500002,91963446.344,18495035.0,121585081.745
771,124969118.37,125099022.8,18792265.0,15410427.1
772,124549665.529,102549297.845,20715011.0,281894.47740000003
773,126291284.077,102370830.868,20622024.0,357102.4747
774,112744991.72300002,106241519.784,21616823.0,266286.9851
775,124589583.45,145320809.0,17701459.0,28522981.775
776,123161099.73000002,103504834.069,20696303.0,669025.1980000001
777,134055025.77,94590926.8,18361313.0,115125632.6
778,126008556.664,101844263.932,20728473.0,164924.866
779,124453102.89000002,105188779.41,20379120.0,2130407.08
780,91084893.81,115465724.86,23643473.0,11974491.477
781,125860902.86900002,102077468.458,20685789.0,178582.4253
782,124621274.71,102420083.873,20712902.0,354458.771
783,124067068.10999998,117900528.3,19331841.0,10487625.8
784,98331700.87,132680880.8,20938378.0,14234047.521
785,125642009.407,102711843.074,20607772.0,509356.232
786,114020848.67900002,105773448.418,21535466.0,234420.6173
787,124963654.58700004,102560646.244,20673250.0,314322.47160000005
788,108249735.48000002,108056041.543,21931722.0,361858.417
789,137568162.93,88227127.37,17867726.0,178249549.33
790,125707475.65000002,102047591.1147,20699189.0,193620.5827
791,125781892.35400005,146463298.0,17592786.0,29428937.804
792,89301126.68,119156363.874,24225490.0,496267.196
793,125187072.96600002,102528957.582,20655132.0,392943.8483
794,125853189.47699998,101934146.7857,20713536.0,178682.6747
795,138805997.40999997,96790206.9,17161695.0,180724055.1
796,123837719.96000002,103822921.17,20580258.0,1076171.938
797,126540488.916,102214335.7052,20636757.0,231128.6367
798,117841869.82,104583066.694,21158279.0,425491.44
799,123712245.47,120949819.2,19136436.0,12451699.2
800,122744470.19,103812939.554,20709557.0,719235.317
801,124930998.18,110255568.9,19883647.0,5630491.37
802,125678215.33900002,101948935.6937,20725274.0,196957.9492
803,124475016.9617,132893006.1,18330654.0,20597343.787
804,100760574.83,111478394.137,22616731.0,487041.013
805,126331282.334,101951237.8199,20682117.0,138021.73849999998
806,137520852.85,88418778.394,17946681.0,168452548.15
807,124517979.37000002,127101784.3,18683014.0,16679191.5
808,96465847.14000002,114536687.774,22858554.0,1232052.544
809,125867159.559,102173921.938,20671377.0,198748.4153
