,oil,gpl,solid,electricity,total
2015-05-04 09:00:00,-14689.25434,-17886.96441,-12878.80617,-9955.169137,-55410.19407
2015-05-04 10:00:00,-13431.42229,-16623.97009,-10336.21274,-7989.773639,-48381.37875
2015-05-04 11:00:00,-12613.37077,-15809.66039,-8703.827351,-6727.958498,-43854.81701
2015-05-04 12:00:00,-12242.79745,-15448.44555,-7985.450252,-6172.661258,-41849.35452
2015-05-04 13:00:00,-12272.14022,-15484.97585,-8068.185389,-6236.614568,-42061.91603
2015-05-04 14:00:00,-12274.54953,-15491.34335,-8094.507683,-6256.961399,-42117.36196
2015-05-04 15:00:00,-11924.32585,-15150.98847,-7428.78797,-5742.367712,-40246.47001
2015-05-04 16:00:00,-11653.68923,-14897.63902,-6936.075037,-5361.506279,-38848.90957
2015-05-04 17:00:00,-11448.71526,-14712.44428,-6578.761022,-5085.306652,-37825.22722
2015-05-04 18:00:00,-12184.62568,-15450.54506,-8071.947246,-6239.52244,-41946.64042
2015-05-04 19:00:00,-12994.08131,-16249.68416,-9700.564377,-7498.424763,-46442.75461
2015-05-04 20:00:00,-13677.47434,-16915.28783,-11084.69958,-8568.345363,-50245.80712
2015-05-04 21:00:00,-13279.68965,-16504.95131,-10339.949,-7992.66173,-48117.2517
2015-05-04 22:00:00,-13079.73231,-16296.58712,-10008.97007,-7736.818822,-47122.10833
2015-05-04 23:00:00,-12293.49446,-15514.14145,-8519.53291,-6585.501014,-42912.66984
2015-05-05 00:00:00,-14504.99943,-17523.52883,-12589.27823,-9731.367369,-54349.17386
2015-05-05 01:00:00,-13267.62832,-16285.497,-10136.99483,-7835.780487,-47525.90064
2015-05-05 02:00:00,-12774.95966,-15791.93305,-9148.926799,-7072.015256,-44787.83476
2015-05-05 03:00:00,-12761.75817,-15775.69886,-9089.88546,-7026.376979,-44653.71946
2015-05-05 04:00:00,-12999.1682,-16014.53999,-9511.147551,-7352.007733,-45876.86347
2015-05-05 05:00:00,-13464.58086,-16485.13701,-10367.57789,-8014.018543,-48331.3143
2015-05-05 06:00:00,-14823.46651,-17850.34699,-12999.27954,-10048.29367,-55721.38672
2015-05-05 07:00:00,-16767.83798,-19794.95528,-16798.05188,-12984.70102,-66345.54615
2015-05-05 08:00:00,-17645.01907,-20674.02707,-18490.62044,-14293.03707,-71102.70365
2015-05-05 09:00:00,-17253.97488,-20284.78217,-17674.44158,-13662.14019,-68875.33882
2015-05-05 10:00:00,-15580.63221,-18626.85316,-14341.97879,-11086.18475,-59635.64891
2015-05-05 11:00:00,-14494.68905,-17558.65688,-12201.82024,-9431.866794,-53687.03296
2015-05-05 12:00:00,-13887.53497,-16971.76509,-11032.08922,-8527.678162,-50419.06744
2015-05-05 13:00:00,-13711.49768,-16810.82805,-10719.88968,-8286.351503,-49528.56691
2015-05-05 14:00:00,-13654.25811,-16760.77631,-10633.37349,-8219.475482,-49267.88339
2015-05-05 15:00:00,-13389.69426,-16505.05029,-10136.91149,-7835.716069,-47867.37211
2015-05-05 16:00:00,-13177.13979,-16308.11428,-9757.037046,-7542.077487,-46784.3686
2015-05-05 17:00:00,-13200.745,-16348.55865,-9851.07695,-7614.769252,-47015.14985
2015-05-05 18:00:00,-14222.34663,-17368.56346,-11908.45558,-9205.099283,-52704.46496
2015-05-05 19:00:00,-15261.75951,-18392.61949,-13988.42663,-10812.893,-58455.69863
2015-05-05 20:00:00,-16121.37635,-19225.13983,-15711.07727,-12144.48214,-63202.07559
2015-05-05 21:00:00,-15961.11617,-19034.86437,-15417.68062,-11917.6899,-62331.35106
2015-05-05 22:00:00,-15887.55975,-18928.84665,-15312.37865,-11836.29269,-61965.07775
2015-05-05 23:00:00,-15170.92386,-18187.55383,-13935.77996,-10772.19773,-58066.45539
2015-05-06 00:00:00,-17211.73458,-20038.59096,-17723.42908,-13700.00696,-68673.76159
2015-05-06 01:00:00,-15977.3048,-18785.27785,-15271.14569,-11804.42009,-61838.14843
2015-05-06 02:00:00,-15514.06786,-18309.38312,-14339.49689,-11084.26628,-59247.21414
2015-05-06 03:00:00,-15415.53705,-18202.78678,-14111.19783,-10907.79373,-58637.31539
2015-05-06 04:00:00,-15652.89797,-18439.06486,-14532.45992,-11233.42448,-59857.84723
2015-05-06 05:00:00,-16200.30637,-18993.20201,-15558.14799,-12026.26956,-62777.92594
2015-05-06 06:00:00,-17491.96763,-20301.4185,-18077.01115,-13973.32184,-69843.71912
2015-05-06 07:00:00,-19506.06582,-22330.26786,-22045.04121,-17040.56346,-80921.93835
2015-05-06 08:00:00,-20279.36786,-23124.45126,-23568.35205,-18218.06524,-85190.23641
2015-05-06 09:00:00,-19748.22424,-22612.81884,-22507.68982,-17398.18552,-82266.91843
2015-05-06 10:00:00,-17919.44952,-20813.77748,-18893.13082,-14604.17296,-72230.53078
2015-05-06 11:00:00,-16653.50023,-19576.30891,-16414.45684,-12688.18646,-65332.45244
2015-05-06 12:00:00,-15897.09593,-18848.3847,-14962.62962,-11565.94071,-61274.05095
2015-05-06 13:00:00,-15602.47502,-18574.64661,-14424.75311,-11150.16835,-59752.0431
2015-05-06 14:00:00,-15514.6903,-18496.43783,-14281.81769,-11039.68091,-59332.62673
2015-05-06 15:00:00,-15392.8806,-18381.81791,-14067.45189,-10873.97862,-58716.12901
2015-05-06 16:00:00,-15266.78089,-18269.57648,-13856.83516,-10711.17431,-58104.36684
2015-05-06 17:00:00,-15404.87305,-18422.9856,-14176.55203,-10958.31177,-58962.72244
2015-05-06 18:00:00,-16626.90322,-19640.90781,-16628.86534,-12853.92177,-65750.59814
2015-05-06 19:00:00,-17811.8561,-20807.64938,-18990.93259,-14679.77261,-72290.21067
2015-05-06 20:00:00,-18775.18706,-21739.08869,-20901.64736,-16156.73316,-77572.65628
2015-05-06 21:00:00,-18661.74172,-21588.54842,-20664.66995,-15973.55235,-76888.51244
2015-05-06 22:00:00,-18675.27615,-21560.26573,-20672.20646,-15979.37798,-76887.12633
2015-05-06 23:00:00,-17940.91348,-20793.37836,-19182.7693,-14828.06018,-72745.12132
2015-05-07 00:00:00,-17223.46618,-20055.72231,-17723.42908,-13700.00696,-68702.62454
2015-05-07 01:00:00,-16010.02873,-18833.06374,-15271.14569,-11804.42009,-61918.65825
2015-05-07 02:00:00,-15561.2255,-18378.24617,-14339.49689,-11084.26628,-59363.23484
2015-05-07 03:00:00,-15470.47664,-18283.01359,-14111.19783,-10907.79373,-58772.48178
2015-05-07 04:00:00,-15711.19841,-18524.19945,-14532.45992,-11233.42448,-60001.28227
2015-05-07 05:00:00,-16259.87335,-19080.18609,-15558.14799,-12026.26956,-62924.477
2015-05-07 06:00:00,-17552.05953,-20389.16911,-18077.01115,-13973.32184,-69991.56163
2015-05-07 07:00:00,-19566.44919,-22418.44409,-22045.04121,-17040.56346,-81070.49796
2015-05-07 08:00:00,-20339.93293,-23212.89283,-23568.35205,-18218.06524,-85339.24305
2015-05-07 09:00:00,-19808.88918,-22701.40624,-22507.68982,-17398.18552,-82416.17077
2015-05-07 10:00:00,-17980.15846,-20902.42913,-18893.13082,-14604.17296,-72379.89138
2015-05-07 11:00:00,-16714.21915,-19664.97513,-16414.45684,-12688.18646,-65481.83757
2015-05-07 12:00:00,-15957.80411,-18937.03524,-14962.62962,-11565.94071,-61423.40967
2015-05-07 13:00:00,-15663.15756,-18663.25972,-14424.75311,-11150.16835,-59901.33875
2015-05-07 14:00:00,-15575.33684,-18584.99836,-14281.81769,-11039.68091,-59481.83379
2015-05-07 15:00:00,-15453.48741,-18470.32043,-14067.45189,-10873.97862,-58865.23835
2015-05-07 16:00:00,-15327.34668,-18358.01908,-13856.83516,-10711.17431,-58253.37523
2015-05-07 17:00:00,-15465.37828,-18511.33979,-14176.55203,-10958.31177,-59111.58186
2015-05-07 18:00:00,-16687.23185,-19729.0041,-16628.86534,-12853.92177,-65899.02306
2015-05-07 19:00:00,-17871.58387,-20894.86826,-18990.93259,-14679.77261,-72437.15733
2015-05-07 20:00:00,-18833.17142,-21823.76172,-20901.64736,-16156.73316,-77715.31366
2015-05-07 21:00:00,-18715.67912,-21667.31178,-20664.66995,-15973.55235,-77021.21321
2015-05-07 22:00:00,-18721.80139,-21628.2053,-20672.20646,-15979.37798,-77001.59114
2015-05-07 23:00:00,-17976.78434,-20845.75963,-19182.7693,-14828.06018,-72833.37344
2015-05-08 00:00:00,-16540.68314,-19372.12777,-16286.47617,-12589.25888,-64788.54596
2015-05-08 01:00:00,-15889.69616,-18698.17721,-14962.35534,-11565.7287,-61115.95741
2015-05-08 02:00:00,-15725.9215,-18521.8712,-14608.80319,-11292.43695,-60149.03283
2015-05-08 03:00:00,-15668.6557,-18456.17704,-14450.84192,-11170.3347,-59746.00936
2015-05-08 04:00:00,-15923.43234,-18708.18156,-14898.43078,-11516.31575,-61046.36042
2015-05-08 05:00:00,-16203.03541,-18996.91923,-15391.14243,-11897.17619,-62488.27327
2015-05-08 06:00:00,-16803.34762,-19623.62338,-16545.83241,-12789.73827,-65762.54168
2015-05-08 07:00:00,-17846.43157,-20699.4013,-18606.94402,-14382.95386,-71535.73075
2015-05-08 08:00:00,-19517.49689,-22394.64268,-21931.85175,-16953.06931,-80797.06063
2015-05-08 09:00:00,-20353.85975,-23254.07111,-23613.01957,-18252.59271,-85473.54315
2015-05-08 10:00:00,-19669.36578,-22602.26563,-22292.80382,-17232.08111,-81796.51635
2015-05-08 11:00:00,-18412.96572,-21381.73463,-19847.97584,-15342.25718,-74984.93337
2015-05-08 12:00:00,-17742.91234,-20738.4236,-18565.40634,-14350.84571,-71397.58799
2015-05-08 13:00:00,-18025.94478,-21034.5195,-19167.27267,-14816.08146,-73043.81842
2015-05-08 14:00:00,-17777.66424,-20796.43066,-18704.68228,-14458.50441,-71737.28159
2015-05-08 15:00:00,-17956.01148,-20973.21623,-19073.24349,-14743.39798,-72745.86918
2015-05-08 16:00:00,-18778.5846,-21788.05233,-20716.90165,-16013.92685,-77297.46544
2015-05-08 17:00:00,-20550.25634,-23545.5296,-24244.93166,-18741.0535,-87081.77111
2015-05-08 18:00:00,-21731.32569,-24718.08689,-26607.03091,-20566.92907,-93623.37255
2015-05-08 19:00:00,-21387.9937,-24375.69148,-25952.57902,-20061.04527,-91777.30947
2015-05-08 20:00:00,-19961.9549,-22948.1875,-23150.49892,-17895.06957,-83955.71089
2015-05-08 21:00:00,-18419.60657,-21383.16101,-20096.36839,-15534.26177,-75433.39774
2015-05-08 22:00:00,-17258.09646,-20181.84083,-17779.47751,-13743.33175,-68962.74655
2015-05-08 23:00:00,-16917.14217,-19786.79971,-17064.84948,-13190.9325,-66959.72386
2015-05-09 00:00:00,-13693.32324,-16712.80948,-10967.8396,-8478.013942,-49851.98626
2015-05-09 01:00:00,-13372.3537,-16371.81494,-10309.6308,-7969.22611,-48023.02556
2015-05-09 02:00:00,-13206.75148,-16197.39626,-9959.8533,-7698.85212,-47062.85316
2015-05-09 03:00:00,-13018.92396,-16007.58116,-9553.65016,-7384.861761,-45965.01704
2015-05-09 04:00:00,-13078.62023,-16071.52319,-9625.114037,-7440.102517,-46215.35997
2015-05-09 05:00:00,-13079.93433,-16085.69542,-9568.694795,-7396.491092,-46130.81563
2015-05-09 06:00:00,-13517.36822,-16545.02149,-10388.62863,-8030.290522,-48481.30886
2015-05-09 07:00:00,-14658.01162,-17705.42507,-12618.99157,-9754.335438,-54736.7637
2015-05-09 08:00:00,-16757.00141,-19812.4971,-16767.5606,-12961.13161,-66298.19073
2015-05-09 09:00:00,-18792.60467,-21847.33877,-20799.55489,-16077.81685,-77517.31518
2015-05-09 10:00:00,-19418.02005,-22481.88488,-22052.04231,-17045.97523,-80997.92247
2015-05-09 11:00:00,-19025.24225,-22105.75619,-21296.01896,-16461.57787,-78888.59528
2015-05-09 12:00:00,-17766.43253,-20871.92943,-18832.418,-14557.24265,-72028.02261
2015-05-09 13:00:00,-16452.30603,-19582.64069,-16263.51507,-12571.51021,-64869.97199
2015-05-09 14:00:00,-14890.08886,-18045.04551,-13201.912,-10204.92623,-56341.97261
2015-05-09 15:00:00,-13597.09828,-16771.90616,-10670.62334,-8248.269191,-49287.89697
2015-05-09 16:00:00,-13338.21333,-16522.32177,-10185.44052,-7873.228452,-47919.20407
2015-05-09 17:00:00,-14072.4843,-17254.86839,-11663.60923,-9015.835871,-52006.79779
2015-05-09 18:00:00,-15156.38347,-18327.71954,-13826.29622,-10687.56806,-57997.96729
2015-05-09 19:00:00,-15685.47911,-18842.89647,-14886.989,-11507.47139,-60922.83598
2015-05-09 20:00:00,-15654.99696,-18793.85931,-14841.84254,-11472.57369,-60763.2725
2015-05-09 21:00:00,-15636.9728,-18744.61147,-14819.26931,-11455.12484,-60655.97842
2015-05-09 22:00:00,-14977.01667,-18054.82095,-13525.43776,-10455.00792,-57012.28329
2015-05-09 23:00:00,-14340.66871,-17384.65711,-12260.56426,-9477.27525,-53463.16533
2015-05-10 00:00:00,-12926.16889,-16056.62855,-9655.477743,-7463.573313,-46101.8485
2015-05-10 01:00:00,-11651.52192,-14790.38709,-7146.775105,-5524.375009,-39113.05912
2015-05-10 02:00:00,-11153.55756,-14296.82314,-6158.707072,-4760.609777,-36369.69755
2015-05-10 03:00:00,-10994.95094,-14139.54084,-5817.569531,-4496.914379,-35448.9757
2015-05-10 04:00:00,-11174.18045,-14321.96274,-6125.993142,-4735.322285,-36357.45862
2015-05-10 05:00:00,-11641.45988,-14792.55976,-6982.423483,-5397.333095,-38813.77622
2015-05-10 06:00:00,-13035.24422,-16185.97936,-9670.544371,-7475.219643,-46366.9876
2015-05-10 07:00:00,-15132.46809,-18271.63574,-13751.41291,-10629.68412,-57785.20085
2015-05-10 08:00:00,-16164.12335,-19291.75564,-15726.07768,-12156.07728,-63338.03395
2015-05-10 09:00:00,-15983.47919,-19099.97808,-15304.8335,-11830.46038,-62218.75114
2015-05-10 10:00:00,-14518.16805,-17639.51641,-12367.30538,-9559.784908,-54084.77475
2015-05-10 11:00:00,-13609.16284,-16740.57785,-10565.66227,-8167.135494,-49082.53845
2015-05-10 12:00:00,-13091.90869,-16238.31492,-9565.188979,-7393.781136,-46289.19372
2015-05-10 13:00:00,-13032.9258,-16190.21636,-9478.666394,-7326.900172,-46028.70872
2015-05-10 14:00:00,-13034.0889,-16196.58385,-9504.988684,-7347.247,-46082.90844
2015-05-10 15:00:00,-12769.49473,-15940.85783,-9008.526692,-6963.487586,-44682.36684
2015-05-10 16:00:00,-12442.28198,-15631.08914,-8402.97528,-6495.403305,-42971.74971
2015-05-10 17:00:00,-12351.605,-15558.73288,-8271.338224,-6393.649374,-42575.32548
2015-05-10 18:00:00,-13230.41843,-16437.88176,-10046.62065,-7765.922287,-47480.84313
2015-05-10 19:00:00,-14155.07462,-17349.85934,-11900.91474,-9199.270305,-52605.11901
2015-05-10 20:00:00,-14898.73325,-18071.88225,-13397.88842,-10356.41375,-56724.91767
2015-05-10 21:00:00,-14592.87395,-17746.17459,-12822.39557,-9911.564391,-55073.0085
2015-05-10 22:00:00,-14459.3742,-17594.22964,-12604.25512,-9742.944335,-54400.80329
2015-05-10 23:00:00,-13741.30162,-16868.20319,-11227.65644,-8678.849374,-50516.01063
2015-05-11 00:00:00,-11467.81177,-14702.56679,-6947.354214,-5370.224952,-38487.95773
2015-05-11 01:00:00,-10156.47172,-13408.11571,-4382.232337,-3387.415226,-31334.23499
2015-05-11 02:00:00,-9567.963606,-12829.9229,-3224.906583,-2492.815721,-28115.60881
2015-05-11 03:00:00,-9349.735403,-12616.22136,-2770.930562,-2141.897475,-26878.7848
2015-05-11 04:00:00,-9470.859179,-12742.22401,-2966.515694,-2293.082533,-27472.68142
2015-05-11 05:00:00,-9939.879448,-13212.82103,-3822.946035,-2955.093343,-29930.73986
2015-05-11 06:00:00,-11339.60492,-14606.24064,-6511.066922,-5032.979891,-37489.89236
2015-05-11 07:00:00,-13474.86651,-16720.10664,-10648.3547,-8231.055789,-49074.38364
2015-05-11 08:00:00,-14774.34388,-17994.11311,-13130.79263,-10149.95177,-56049.20139
2015-05-11 09:00:00,-14689.25434,-17886.96441,-12878.80617,-9955.169137,-55410.19407
2015-05-11 10:00:00,-13431.42229,-16623.97009,-10336.21274,-7989.773639,-48381.37875
2015-05-11 11:00:00,-12613.37077,-15809.66039,-8703.827351,-6727.958498,-43854.81701
2015-05-11 12:00:00,-12242.79745,-15448.44555,-7985.450252,-6172.661258,-41849.35452
2015-05-11 13:00:00,-12272.14022,-15484.97585,-8068.185389,-6236.614568,-42061.91603
2015-05-11 14:00:00,-12274.54953,-15491.34335,-8094.507683,-6256.961399,-42117.36196
2015-05-11 15:00:00,-11924.32585,-15150.98847,-7428.78797,-5742.367712,-40246.47001
2015-05-11 16:00:00,-11653.68923,-14897.63902,-6936.075037,-5361.506279,-38848.90957
2015-05-11 17:00:00,-11448.71526,-14712.44428,-6578.761022,-5085.306652,-37825.22722
2015-05-11 18:00:00,-12184.62568,-15450.54506,-8071.947246,-6239.52244,-41946.64042
2015-05-11 19:00:00,-12994.08131,-16249.68416,-9700.564377,-7498.424763,-46442.75461
2015-05-11 20:00:00,-13677.47434,-16915.28783,-11084.69958,-8568.345363,-50245.80712
2015-05-11 21:00:00,-13279.68965,-16504.95131,-10339.949,-7992.66173,-48117.2517
2015-05-11 22:00:00,-13079.73231,-16296.58712,-10008.97007,-7736.818822,-47122.10833
2015-05-11 23:00:00,-12293.49446,-15514.14145,-8519.53291,-6585.501014,-42912.66984
2015-05-12 00:00:00,-11467.81179,-14702.56682,-6947.354214,-5370.224952,-38487.95778
2015-05-12 01:00:00,-10156.47174,-13408.11575,-4382.232337,-3387.415226,-31334.23506
2015-05-12 02:00:00,-9567.963633,-12829.92294,-3224.906583,-2492.815721,-28115.60888
2015-05-12 03:00:00,-9349.735437,-12616.22141,-2770.930562,-2141.897475,-26878.78488
2015-05-12 04:00:00,-9470.859213,-12742.22406,-2966.515694,-2293.082533,-27472.6815
2015-05-12 05:00:00,-9939.879482,-13212.82108,-3822.946035,-2955.093343,-29930.73994
2015-05-12 06:00:00,-11339.60495,-14606.24069,-6511.066922,-5032.979891,-37489.89245
2015-05-12 07:00:00,-13474.86655,-16720.10669,-10648.3547,-8231.055789,-49074.38373
2015-05-12 08:00:00,-14774.34392,-17994.11316,-13130.79263,-10149.95177,-56049.20148
2015-05-12 09:00:00,-14689.25438,-17886.96446,-12878.80617,-9955.169137,-55410.19415
2015-05-12 10:00:00,-13431.42233,-16623.97014,-10336.21274,-7989.773639,-48381.37884
2015-05-12 11:00:00,-12613.3708,-15809.66044,-8703.827351,-6727.958498,-43854.81709
2015-05-12 12:00:00,-12242.79749,-15448.4456,-7985.450252,-6172.661258,-41849.3546
2015-05-12 13:00:00,-12272.14026,-15484.9759,-8068.185389,-6236.614568,-42061.91612
2015-05-12 14:00:00,-12274.54956,-15491.3434,-8094.507683,-6256.961399,-42117.36205
2015-05-12 15:00:00,-11924.32589,-15150.98852,-7428.78797,-5742.367712,-40246.47009
2015-05-12 16:00:00,-11653.68529,-14897.63327,-6936.075037,-5361.506279,-38848.89988
2015-05-12 17:00:00,-11448.68541,-14712.40069,-6578.761022,-5085.306652,-37825.15378
2015-05-12 18:00:00,-12184.46423,-15450.3093,-8071.947246,-6239.52244,-41946.24322
2015-05-12 19:00:00,-12993.39939,-16248.68837,-9700.564377,-7498.424763,-46441.07689
2015-05-12 20:00:00,-13675.18926,-16911.95098,-11084.69958,-8568.345363,-50240.18518
2015-05-12 21:00:00,-13273.55878,-16495.99857,-10339.949,-7992.66173,-48102.16808
2015-05-12 22:00:00,-13066.41648,-16277.14237,-10008.97007,-7736.818822,-47089.34774
2015-05-12 23:00:00,-12269.72416,-15479.43031,-8519.53291,-6585.501014,-42854.18839
2015-05-13 00:00:00,-12890.55004,-16004.61529,-9655.477743,-7463.573313,-46014.21638
2015-05-13 01:00:00,-11605.4384,-14723.09256,-7146.775105,-5524.375009,-38999.68108
2015-05-13 02:00:00,-11100.25594,-14218.9882,-6158.707072,-4760.609777,-36238.561
2015-05-13 03:00:00,-10937.72316,-14055.97263,-5817.569531,-4496.914379,-35308.17969
2015-05-13 04:00:00,-11115.19748,-14235.83147,-6125.993142,-4735.322285,-36212.34437
2015-05-13 05:00:00,-11581.73134,-14705.33976,-6982.423483,-5397.333095,-38666.82769
2015-05-13 06:00:00,-12975.12244,-16098.18511,-9670.544371,-7475.219643,-46219.07156
2015-05-13 07:00:00,-15072.08074,-18183.45371,-13751.41291,-10629.68412,-57636.63147
2015-05-13 08:00:00,-16103.55828,-19203.31407,-15726.07768,-12156.07728,-63189.0273
2015-05-13 09:00:00,-15922.81425,-19011.39068,-15304.8335,-11830.46038,-62069.4988
2015-05-13 10:00:00,-14457.45911,-17550.86476,-12367.30538,-9559.784908,-53935.41416
2015-05-13 11:00:00,-13548.44392,-16651.91163,-10565.66227,-8167.135494,-48933.15332
2015-05-13 12:00:00,-13031.20051,-16149.66438,-9565.188979,-7393.781136,-46139.835
2015-05-13 13:00:00,-12972.24326,-16101.60325,-9478.666394,-7326.900172,-45879.41307
2015-05-13 14:00:00,-12973.44237,-16108.02333,-9504.988684,-7347.247,-45933.70137
2015-05-13 15:00:00,-12708.88792,-15852.35531,-9008.526692,-6963.487586,-44533.25751
2015-05-13 16:00:00,-12381.7162,-15542.64654,-8402.97528,-6495.403305,-42822.74132
2015-05-13 17:00:00,-12291.09976,-15470.3787,-8271.338224,-6393.649374,-42426.46606
2015-05-13 18:00:00,-13170.08981,-16349.78547,-10046.62065,-7765.922287,-47332.41822
2015-05-13 19:00:00,-14095.34684,-17262.64046,-11900.91474,-9199.270305,-52458.17235
2015-05-13 20:00:00,-14840.74889,-17987.20922,-13397.88842,-10356.41375,-56582.26028
2015-05-13 21:00:00,-14538.93654,-17667.41123,-12822.39557,-9911.564391,-54940.30774
2015-05-13 22:00:00,-14412.84896,-17526.29006,-12604.25512,-9742.944335,-54286.33848
2015-05-13 23:00:00,-13705.43076,-16815.82193,-11227.65644,-8678.849374,-50427.75851
2015-05-14 00:00:00,-11443.92453,-14667.68488,-6947.354214,-5370.224952,-38429.18857
2015-05-14 01:00:00,-10143.11213,-13388.60707,-4382.232337,-3387.415226,-31301.36677
2015-05-14 02:00:00,-9561.81963,-12820.95101,-3224.906583,-2492.815721,-28100.49295
2015-05-14 03:00:00,-9347.447197,-12612.87995,-2770.930562,-2141.897475,-26873.15519
2015-05-14 04:00:00,-9470.176651,-12741.22734,-2966.515694,-2293.082533,-27471.00222
2015-05-14 05:00:00,-9939.71789,-13212.58512,-3822.946035,-2955.093343,-29930.34238
2015-05-14 06:00:00,-11339.57503,-14606.19699,-6511.066922,-5032.979891,-37489.81884
2015-05-14 07:00:00,-13474.86254,-16720.10084,-10648.3547,-8231.055789,-49074.37387
2015-05-14 08:00:00,-14774.34388,-17994.11311,-13130.79263,-10149.95177,-56049.20139
2015-05-14 09:00:00,-14689.25434,-17886.96441,-12878.80617,-9955.169137,-55410.19407
2015-05-14 10:00:00,-13431.42229,-16623.97009,-10336.21274,-7989.773639,-48381.37875
